what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1370420174519
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1370420174935
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1370420175215
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1370420175527
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1370420175919
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1370420176471
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1370420177015
opened,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1370420177057
activated,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1370420177108
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1370420177120
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1370420177663
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1370420178477
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1370420178545
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370420179403
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370420180091
closed,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1370420188966
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1370420189869
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1370420189908
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370420206115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370420208267
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370420210702
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370420211442
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370420211840
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370420212215
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370420212607
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370420213773
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370420213962
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370420217358
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370420217473
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370420221427
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370420234427
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370420235979
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370420242753
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1370420253004
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370420258535
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370420260725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370420264069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370420270264
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370420270377
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1370420282251
closed,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1370420282251
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1370420293343
opened,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1370420293590
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1370420293683
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1370420299379
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370420307264
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1370420308774
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370420318744
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370420333805
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370420337368
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370420344481
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1370420349779
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1370420355839
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370420357401
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1370420360257
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370420362430
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370420364099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370420379051
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370420382965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370420384266
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370420395279
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370420413560
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370420414992
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.promote.local.variable",1370420415003
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1370420440674
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1370420442349
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370420445083
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370420447324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370420447465
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370420456651
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1370420462897
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370420472687
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1370420475456
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370420478723
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1370420480041
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1370420492278
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1370420492465
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1370420515029
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370420515753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370420516905
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370420518264
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370420544089
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1370420549706
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1370420549908
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1370420553350
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370420560222
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370420563270
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370421823356
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370421828488
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370421828896
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370421833272
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370421833645
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370424430980
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370424432855
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370424434163
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1370424445216
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1370424447577
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370424461189
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370424462211
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.promote.local.variable",1370424462221
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370424466789
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370424467756
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.promote.local.variable",1370424467766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370424473415
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370424474201
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.promote.local.variable",1370424474211
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1370424481886
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1370424483953
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370424486140
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1370424501239
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1370424504659
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370424508631
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1370424523313
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370424527832
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1370424534617
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1370424542551
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370424555501
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1370424558630
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1370424569418
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370424578660
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370424581712
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370424587408
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370424587914
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370424672863
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370424674897
