what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370356476790
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370356476795
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370356476871
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370356518706
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370356519452
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370356520394
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370356525333
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370356527715
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370356533606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370356539867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370356594734
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1370356606083
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1370356609200
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1370356613976
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370356614911
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370356617077
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370356626695
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1370356629402
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1370356629596
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370356630303
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370356807994
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1370356812421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370356816343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370356827386
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1370356827861
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1370356827989
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1370356830093
